customer_code(fk)/customer_name,emp_code/emp_name,Invoice Id,Invoice Date,Invoice amount,Due amount
NEE044,1200146;1101311;1101310;1200038;1101258,ILSI/00253/21-22,25-05-2021,201001,201001
NEE044,1200146;1101311;1101310;1200038;1101258,ILSI/00255/21-22,25-05-2021,241201,241201
NEE044,1200146;1101311;1101310;1200038;1101258,ILSI/00256/21-22,25-05-2021,241201,241201
NEE044,1200146;1101311;1101310;1200038;1101258,ILSI/00230/21-22,19-05-2021,241201,241201
NEE044,1200146;1101311;1101310;1200038;1101258,ILSI/00225/21-22,18-05-2021,180901,180901
NEE044,1200146;1101311;1101310;1200038;1101258,ILSI/00226/21-22,18-05-2021,60300,16580
NEE047,1101113;AEMP000592000337;1100146;1100712;1100134,IGDS/01092/21-22,19-05-2021,369169,29189
NEF001,1101175;1101313;11001348;1100712;1101077,IGFX/09037/22-EX,27-05-2021,327928,299517.98
NEG009,1101047;1200178;1100072;1200139;1101263,ILCB/00334/21-22,26-05-2021,91091,91091
NEG009,1101047;1200178;1100072;1200139;1101263,ILCB/00310/21-22,22-05-2021,54655,54655
NEG009,1101047;1200178;1100072;1200139;1101263,ILCB/00272/21-22,16-05-2021,182182,182182
NEG009,1101047;1200178;1100072;1200139;1101263,ILCB/00230/21-22,08-05-2021,227728,146815.72
NEG010,AEMP000592000337;1100146;1100712;1100134,IGDN/00558/21-22,10-05-2021,337037,337037
NEG010,AEMP000592000337;1100146;1100712;1100134,IGDN/00543/21-22,09-05-2021,337037,337037
NEG010,AEMP000592000337;1100146;1100712;1100134,IGDN/00530/21-22,08-05-2021,337037,337037
NEG010,AEMP000592000337;1100146;1100712;1100134,IGDN/00531/21-22,08-05-2021,337037,337037
NEG010,AEMP000592000337;1100146;1100712;1100134,IGDN/00532/21-22,08-05-2021,337037,337037
NEG010,AEMP000592000337;1100146;1100712;1100134,IGDN/00533/21-22,08-05-2021,337037,337037
NEG010,AEMP000592000337;1100146;1100712;1100134,IGDN/00534/21-22,08-05-2021,337037,337037
NEG010,AEMP000592000337;1100146;1100712;1100134,IGDN/00535/21-22,08-05-2021,337037,337037
