dns_branch_code,dns_destination_code,destination_name,acedns
A101,DES09969,SUKUNIA,Y
DS09,DES09970,Sultangacha,Y
EE04,DES09971,SULTANGANJ ,Y
DS12,DES09972,SULTANGAR,Y
B004,DES09973,SULTANI BAZAR,Y
EW06,DES09974,Sumerganj,Y
B001,DES09975,SUNAMURA (Frm Jrnya),Y
DN11,DES09976,SUNDARPUR(EX- BERHAMPORE),Y
DN10,DES09977,SUNDARPUR(EX RAGHUNATHGANJ),Y
DS04,DES09978,Sunukpahari,Y
DS12,DES09979,SUPA,Y
EE03,DES09980,SUPAUL (EX-SAHARSHA),Y
B004,DES09981,SUPRAKANDI,Y
DS02,DES09982,SUREKALNA,Y
DS01,DES09983,SURI,Y
DN06,DES09984,SURJAPUR - EX DUMP,Y
DN08,DES09985,SUSTANI MORE (Ex Malda),Y
DS04,DES09986,SUSUNIA,Y
DS12,DES09987,SUTAHATA,Y
A101,DES09988,SUTARGAON,Y
B004,DES09989,SUTARKANDI,Y
A102,DES09990,SUTARPARA (LA),Y
DN11,DES09991,SUTI (AHIRON)(EX- BERHAMPORE),Y
DN10,DES09992,SUTI (EX RAGHUNATHGANJ),Y
DN11,DES09993,SWARUP PORE(EX- BERHAMPORE),Y
DN10,DES09994,SWARUP PORE(EX RAGHUNATHGANJ),Y
DN08,DES09995,Swarupganj(Mld) (Ex Malda),Y
DS06,DES09996,SWARUPNAGAR,Y
B004,DES09997,SWISGATE,Y
DS12,DES09998,TABAGARI,Y
DN11,DES09999,TAJ PORE(EX- BERHAMPORE),Y
DN10,DES10000,TAJ PORE(EX RAGHUNATHGANJ),Y
EE06,DES10001,TAJPUR (SAMASTIPUR),Y
DN11,DES10002,TAKTIPORE(EX- BERHAMPORE),Y
DN10,DES10003,TAKTIPORE(EX RAGHUNATHGANJ),Y
DS09,DES10004,Talandu,Y
DS12,DES10005,TALBAGHICHA,Y
DS04,DES10006,Taldangra,Y
DS12,DES10007,TALIBHATA,Y
DS02,DES10008,Talit  ,Y
DS09,DES10009,Talshari HGLY,Y
C001,DES10010,TAMENGLONG (MNP),Y
DS12,DES10011,TAMLUK,Y
A102,DES10012,TAMULPUR,Y
DS06,DES10013,TANGRA,Y
DN08,DES10014,TAPAN (EX MALDA),Y
DS11,DES10015,TARAKESHWAR,Y
DS09,DES10016,Tarakeswar (MOGRA),Y
DS01,DES10017,TARAPITH,Y
B004,DES10018,TARAPUR,Y
DS06,DES10019,TEGHARIA,Y
DN11,DES10020,TEGHORI(EX- BERHAMPORE),Y
DN10,DES10021,TEGHORI(EX RAGHUNATHGANJ),Y
EE06,DES10022,TEGHRA ex,Y
A106,DES10023,TELAM,Y
B001,DES10024,TELIAMURA (Frm Jrnya),Y
DS12,DES10025,TEMATHANI,Y
A115,DES10026,TENGAKHAT,Y
DS12,DES10027,TENGUA,Y
DS06,DES10028,TENTULIA,Y
DN11,DES10029,TENTULIA(EX- BERHAMPORE),Y
DN10,DES10030,TENTULIA(EX RAGHUNATHGANJ),Y
DN07,DES10031,TEOR (EX GANGARAMPUR),Y
DN08,DES10032,TEOR (EX MALDA),Y
DS12,DES10033,TEPAR PARA,Y
DS12,DES10034,TERAPAKHIA (KAPASGARIA),Y
DS12,DES10035,TERAPAKHIA (NGM),Y
EW08,DES10036,Teusa(EX WRS)     ,Y
A105,DES10037,TEZPUR,Y
A104,DES10038,THAIJUWARI (NGN) ,Y
DS12,DES10039,THAKUR CHOWK,Y
DS06,DES10040,THAKURNAGAR,Y
DS10,DES10041,THAKURPUKUR,Y
DN07,DES10042,THAKURPURA (EX GANGARAMPUR),Y
A102,DES10043,THAMANA (LA),Y
DS12,DES10044,THEKUABAZAR,Y
A105,DES10045,THELAMARA,Y
B003,DES10046,THENZAWL (Frm Aiz),Y
B003,DES10047,THINGSULTHLIAH (Frm Aiz),Y
DN11,DES10048,TIAKATA(EX- BERHAMPORE),Y
DN10,DES10049,TIAKATA(EX RAGHUNATHGANJ),Y
A102,DES10050,TIHU,Y
DS12,DES10051,TIKRAMORE (DIGHA),Y
DS12,DES10052,TILAKULA (SALBONI),Y
A102,DES10053,Tilapara,Y
DS04,DES10054,TILURI,Y
B004,DES10055,TINGAURI,Y
DS09,DES10056,Tinna,Y
A115,DES10057,TINSUKIA,Y
A115,DES10058,TINSUKIA(MKM RD) DUMP,Y
A115,DES10059,TINSUKIA-2 DUMP,Y
A102,DES10060,TIPKAI (LA),Y
DS06,DES10061,TITAGARH,Y
A102,DES10062,TND BRIDGE,Y
DN11,DES10063,TOFA PORE(EX- BERHAMPORE),Y
DN10,DES10064,TOFA PORE(EX RAGHUNATHGANJ),Y
DN11,DES10065,TOKIPUR(EX- BERHAMPORE),Y
DN10,DES10066,TOKIPUR(EX RAGHUNATHGANJ),Y
DS06,DES10067,TOPSIA,Y
DS12,DES10068,TOPSIYA,Y
DS12,DES10069,TOTANALA,Y
DS12,DES10070,TOWNSHIP (HALDIA),Y
DS09,DES10071,Tribani,Y
DS12,DES10072,TRILOCHANPUR,Y
A101,DES10073,TRILOKYA CHOWK,Y
DN11,DES10074,TRIMOHINI (Ex BEHRM),Y
DN07,DES10075,TRIMOHINI (EX GANGARAMPUR),Y
DN11,DES10076,TRIMOHINI(EX- BERHAMPORE),Y
DN10,DES10077,TRIMOHINI(EX RAGHUNATHGANJ),Y
EE03,DES10078,TRIVENGANJ (EX-SAHARSHA),Y
B001,DES10079,TUCHINDRAI (AGT) (Frm Jrnya),Y
B003,DES10080,TUIPANG (Frm Aiz),Y
DS05,DES10081,TULIN,Y
DS12,DES10082,TULSICHOTI,Y
DN08,DES10083,TULSIHATTA-EX MALDA,Y
A102,DES10084,TUMNI,Y
DN06,DES10085,TUNGIDIGHI - EX DUMP,Y
A103,DES10086,TURA,Y
DS12,DES10087,TURKA,Y
DS12,DES10088,UBADAL,Y
DS02,DES10089,Uchalan  ,Y
B001,DES10090,UDAIPUR (Frm Jrnya),Y
EE03,DES10091,UDAKISHUNGANJ (EX-SAHARSHA),Y
A105,DES10092,UDALGURI,Y
DS11,DES10093,UDANG,Y
DS11,DES10094,UDAYNARYANPUR,Y
B004,DES10095,UDHARBAND,Y
DS03,DES10096,UKRA,Y
DS06,DES10097,ULTADANGA,Y
DS11,DES10098,ULUBERIA,Y
DN11,DES10099,UMARPUR(EX- BERHAMPORE),Y
DN10,DES10100,UMARPUR(EX RAGHUNATHGANJ),Y
A104,DES10101,UMRANGSHU (NCH),Y
A101,DES10102,UPARHALI,Y
DN11,DES10103,URAHAR / CHOAPUKUR(EX- BERHAMPORE),Y
DN10,DES10104,URAHAR / CHOAPUKUR(EX RAGHUNATHGANJ),Y
DN11,DES10105,URAHAR(EX- BERHAMPORE),Y
DN10,DES10106,URAHAR(EX RAGHUNATHGANJ),Y
A113,DES10107,URIAMGHAT,Y
B001,DES10108,USHABAZAR (AGT) (Frm Jrnya),Y
DS10,DES10109,USTHI,Y
DN10,DES10110,USTIA (EX RAGHUNATHGANJ),Y
DN11,DES10111,USTIA(EX- BERHAMPORE),Y
A104,DES10112,UTTAR BORBIL,Y
DN08,DES10113,Uttar Kumedpur (Ex Malda),Y
DS03,DES10114,"UTTARAYAN,NADIHA ROAD",Y
DS12,DES10115,UTTARBIL,Y
EW06,DES10116,Vaishali,Y
DN08,DES10117,VALUKA (Ex Malda),Y
DS12,DES10118,VASRAGHAT,Y
DS04,DES10119,VEDUASOL,Y
EW08,DES10120,WARSALIGANJ (Frm Kishanganj) AKBARPUR ,Y
EW08,DES10121,WARSALIGANJ (Frm Kishanganj) ALIGANJ ,Y
EW08,DES10122,WARSALIGANJ (Frm Kishanganj) AMARUT ,Y
EW08,DES10123,WARSALIGANJ (Frm Kishanganj) AMERIKA BIGHA ,Y
EW08,DES10124,WARSALIGANJ (Frm Kishanganj) ANELA  ,Y
EW08,DES10125,WARSALIGANJ (Frm Kishanganj) ASTHAWAN ,Y
EW08,DES10126,WARSALIGANJ (Frm Kishanganj) ATRI,Y
EW08,DES10127,WARSALIGANJ (Frm Kishanganj) BADRAJJI ,Y
EW08,DES10128,WARSALIGANJ (Frm Kishanganj) BAGI BARDIHA ,Y
EW08,DES10129,WARSALIGANJ (Frm Kishanganj) BAKSAUTI ,Y
EW08,DES10130,WARSALIGANJ (Frm Kishanganj) BARACHATTI,Y
EW08,DES10131,WARSALIGANJ (Frm Kishanganj) BARBIGHA,Y
EW08,DES10132,WARSALIGANJ (Frm Kishanganj) BARDAHA,Y
EW08,DES10133,WARSALIGANJ (Frm Kishanganj) BAREB,Y
EW08,DES10134,WARSALIGANJ (Frm Kishanganj) BATHANI,Y
EW08,DES10135,WARSALIGANJ (Frm Kishanganj) BELAGUNJ,Y
EW08,DES10136,WARSALIGANJ (Frm Kishanganj) BIHARSARIF,Y
EW08,DES10137,WARSALIGANJ (Frm Kishanganj) BIND ,Y
EW08,DES10138,WARSALIGANJ (Frm Kishanganj) BODH-GAYA ,Y
EW08,DES10139,WARSALIGANJ (Frm Kishanganj) CHABILAPUR,Y
EW08,DES10140,WARSALIGANJ (Frm Kishanganj) CHANDI,Y
EW08,DES10141,WARSALIGANJ (Frm Kishanganj) CHANDRADEEP ,Y
EW08,DES10142,WARSALIGANJ (Frm Kishanganj) CHERKI,Y
EW08,DES10143,WARSALIGANJ (Frm Kishanganj) CHEWADA,Y
EW08,DES10144,WARSALIGANJ (Frm Kishanganj) CHHOTI SEIKHPURA,Y
EW08,DES10145,WARSALIGANJ (Frm Kishanganj) CHIRAILI,Y
EW08,DES10146,WARSALIGANJ (Frm Kishanganj) DAHPAR,Y
EW08,DES10147,WARSALIGANJ (Frm Kishanganj) DEEPNAGAR,Y
EW08,DES10148,WARSALIGANJ (Frm Kishanganj) DHAMOULI,Y
EW08,DES10149,WARSALIGANJ (Frm Kishanganj) DHIBAR,Y
EW08,DES10150,WARSALIGANJ (Frm Kishanganj) DUMRICHATTI ,Y
EW08,DES10151,WARSALIGANJ (Frm Kishanganj) EKANGER SARAI ,Y
EW08,DES10152,WARSALIGANJ (Frm Kishanganj) FATEHPUR,Y
EW08,DES10153,WARSALIGANJ (Frm Kishanganj) FATEHPUR MORE ,Y
EW08,DES10154,WARSALIGANJ (Frm Kishanganj) GAYA TOWN ,Y
EW08,DES10155,WARSALIGANJ (Frm Kishanganj) GHOSI,Y
EW08,DES10156,WARSALIGANJ (Frm Kishanganj) GIRIYAK ,Y
EW08,DES10157,WARSALIGANJ (Frm Kishanganj) GOBINDPUR ,Y
EW08,DES10158,WARSALIGANJ (Frm Kishanganj) GOPI MORE ,Y
EW08,DES10159,WARSALIGANJ (Frm Kishanganj) GURARU ,Y
EW08,DES10160,WARSALIGANJ (Frm Kishanganj) HALSI ,Y
EW08,DES10161,WARSALIGANJ (Frm Kishanganj) HARNAUT ,Y
EW08,DES10162,WARSALIGANJ (Frm Kishanganj) HILSA ,Y
EW08,DES10163,WARSALIGANJ (Frm Kishanganj) HISUA ,Y
EW08,DES10164,WARSALIGANJ (Frm Kishanganj) HULASGANJ ,Y
EW08,DES10165,WARSALIGANJ (Frm Kishanganj) HUSSAINA ,Y
EW08,DES10166,WARSALIGANJ (Frm Kishanganj) ISHLAMPUR,Y
EW08,DES10167,WARSALIGANJ (Frm Kishanganj) ITWAN,Y
EW08,DES10168,WARSALIGANJ (Frm Kishanganj) JAMHETA ,Y
EW08,DES10169,WARSALIGANJ (Frm Kishanganj) JEHANABAD,Y
EW08,DES10170,WARSALIGANJ (Frm Kishanganj) KADIRGANJ ,Y
EW08,DES10171,WARSALIGANJ (Frm Kishanganj) KAJISARAI ,Y
EW08,DES10172,WARSALIGANJ (Frm Kishanganj) KARIYADPUR,Y
EW08,DES10173,WARSALIGANJ (Frm Kishanganj) KASHICHAK ,Y
EW08,DES10174,WARSALIGANJ (Frm Kishanganj) KATRISARAI ,Y
EW08,DES10175,WARSALIGANJ (Frm Kishanganj) KAWAKOL ,Y
EW08,DES10176,WARSALIGANJ (Frm Kishanganj) KHANDAKPAR,Y
EW08,DES10177,WARSALIGANJ (Frm Kishanganj) KHANJHAPUR,Y
EW08,DES10178,WARSALIGANJ (Frm Kishanganj) KHIZERSARAI,Y
EW08,DES10179,WARSALIGANJ (Frm Kishanganj) KONCH,Y
EW08,DES10180,WARSALIGANJ (Frm Kishanganj) KORIYONA,Y
EW08,DES10181,WARSALIGANJ (Frm Kishanganj) LAUND ,Y
EW08,DES10182,WARSALIGANJ (Frm Kishanganj) MADHOPUR ,Y
EW08,DES10183,WARSALIGANJ (Frm Kishanganj) MANJHWEY ,Y
EW08,DES10184,WARSALIGANJ (Frm Kishanganj) MANPUR ,Y
EW08,DES10185,WARSALIGANJ (Frm Kishanganj) MINA BAZAR ,Y
EW08,DES10186,WARSALIGANJ (Frm Kishanganj) MOHANPUR,Y
EW08,DES10187,WARSALIGANJ (Frm Kishanganj) NAGARNAUSA ,Y
EW08,DES10188,WARSALIGANJ (Frm Kishanganj) NAIBAZAR,Y
EW08,DES10189,WARSALIGANJ (Frm Kishanganj) NALANDA ,Y
EW08,DES10190,WARSALIGANJ (Frm Kishanganj) NARDIGANJ ,Y
EW08,DES10191,WARSALIGANJ (Frm Kishanganj) NARHAT ,Y
EW08,DES10192,WARSALIGANJ (Frm Kishanganj) NAWADA ,Y
EW08,DES10193,WARSALIGANJ (Frm Kishanganj) NEMDARGANJ ,Y
EW08,DES10194,WARSALIGANJ (Frm Kishanganj) NISCHALGANJ ,Y
EW08,DES10195,WARSALIGANJ (Frm Kishanganj) NOORSARAI ,Y
EW08,DES10196,WARSALIGANJ (Frm Kishanganj) PADMAUL ,Y
EW08,DES10197,WARSALIGANJ (Frm Kishanganj) PAKRIBARAWAN ,Y
EW08,DES10198,WARSALIGANJ (Frm Kishanganj) PARWALPUR ,Y
EW08,DES10199,WARSALIGANJ (Frm Kishanganj) PAWAPURI ,Y
EW08,DES10200,WARSALIGANJ (Frm Kishanganj) PUNAWA ,Y
