depot code ,destination code ,freight,acedns,date
DN01,DES04889,,,
DN01,DES04890,,,
DN01,DES04891,,,
DN01,DES04892,,,
DN01,DES04893,,,
DN01,DES04894,,,
DN01,DES04895,,,
DN01,DES04896,,,
DN01,DES04897,,,
DN01,DES04898,,,
DN01,DES04899,,,
DN01,DES04900,,,
DN01,DES04901,,,
DN01,DES04902,,,
DN01,DES04903,,,
DN01,DES04904,,,
DN01,DES04905,,,
DN01,DES04906,,,
DN01,DES04907,,,
DN01,DES04908,,,
DN01,DES04909,,,
DN01,DES04910,,,
DN01,DES04911,,,
DN01,DES04912,,,
DN01,DES04913,,,
DN01,DES04914,,,
DN01,DES04915,,,
DN01,DES04916,,,
DN01,DES04917,,,
DN01,DES04918,,,
DN01,DES04919,,,
DN01,DES04920,,,
DN01,DES04921,,,
DN01,DES04922,,,
DN01,DES04923,,,
DN01,DES04924,,,
DN01,DES04925,,,
DN01,DES04926,,,
DN01,DES04927,,,
DN01,DES04928,,,
DN01,DES04929,,,
DN01,DES04930,,,
DN01,DES04931,,,
DN01,DES04932,,,
DN01,DES04933,,,
DN01,DES04934,,,
DN01,DES04935,,,
DN01,DES04936,,,
DN01,DES04937,,,
DN01,DES04938,,,
DN01,DES04939,,,
DN01,DES04940,,,
DN01,DES04941,,,
DN01,DES04942,,,
DN01,DES04943,,,
DN01,DES04944,,,
DN01,DES04945,,,
DN01,DES04946,,,
DN01,DES04947,,,
DN01,DES04948,,,
DN01,DES04949,,,
DN01,DES04950,,,
DN01,DES04951,,,
DN01,DES04952,,,
DN01,DES04953,,,
DN01,DES04954,,,
DN01,DES04955,,,
DN01,DES04956,,,
DN01,DES04957,,,
DN01,DES04958,,,
DN01,DES04959,,,
DN01,DES04960,,,
DN01,DES04961,,,
DN01,DES04962,,,
DN01,DES04963,,,
DN01,DES04964,,,
DN01,DES04965,,,
DN01,DES04966,,,
DN01,DES04967,,,
DN01,DES04968,,,
DN01,DES04969,,,
DN01,DES04970,,,
DN01,DES04971,,,
DN01,DES04972,,,
DN01,DES04973,,,
DN01,DES04974,,,
DN01,DES04975,,,
DN01,DES04976,,,
DN01,DES04977,,,
DN01,DES04978,,,
DN01,DES04979,,,
DN01,DES04980,,,
DN01,DES04981,,,
DN01,DES04982,,,
DN01,DES04983,,,
DN01,DES04984,,,
DN01,DES04985,,,
DN01,DES04986,,,
DN01,DES04987,,,
DN01,DES04988,,,
DN01,DES04989,,,
DN01,DES04990,,,
DN01,DES04991,,,
DN01,DES04992,,,
DN01,DES04993,,,
DN01,DES04994,,,
DN01,DES04995,,,
DN03,DES04996,,,
DN03,DES04997,,,
DN03,DES04998,,,
DN01,DES04999,,,
DN01,DES05000,,,
DN01,DES05001,,,
DN01,DES05002,,,
DN01,DES05003,,,
DN01,DES05004,,,
DN01,DES05005,,,
DN01,DES05006,,,
DN01,DES05007,,,
DN01,DES05008,,,
DN01,DES05009,,,
DN01,DES05010,,,
DN01,DES05011,,,
DN01,DES05012,,,
DN01,DES05013,,,
DN01,DES05014,,,
DN01,DES05015,,,
DN01,DES05016,,,
DN01,DES05017,,,
DN01,DES05018,,,
DN01,DES05019,,,
DN01,DES05020,,,
DN01,DES05021,,,
DN01,DES05022,,,
DN01,DES05023,,,
DN01,DES05024,,,
DN01,DES05025,,,
DN01,DES05026,,,
DN01,DES05027,,,
DN01,DES05028,,,
DN01,DES05029,,,
DN01,DES05030,,,
DN01,DES05031,,,
DN01,DES05032,,,
DN01,DES05033,,,
DN01,DES05034,,,
DN01,DES05035,,,
DN01,DES05036,,,
DN01,DES05037,,,
DN01,DES05038,,,
DN01,DES05039,,,
DN01,DES05040,,,
DN01,DES05041,,,
DN01,DES05042,,,
DN01,DES05043,,,
DN01,DES05044,,,
DN01,DES05045,,,
DN01,DES05046,,,
DN01,DES05047,,,
DN01,DES05048,,,
DN01,DES05049,,,
DN01,DES05050,,,
DN01,DES05051,,,
DN01,DES05052,,,
DN01,DES05053,,,
DN01,DES05054,,,
DN01,DES05055,,,
DN01,DES05056,,,
DN01,DES05057,,,
DN01,DES05058,,,
DN01,DES05059,,,
DN01,DES05060,,,
DN01,DES05061,,,
DN01,DES05062,,,
DN01,DES05063,,,
DN01,DES05064,,,
DN01,DES05065,,,
DN01,DES05066,,,
DN01,DES05067,,,
DN01,DES05068,,,
DN01,DES05069,,,
DN01,DES05070,,,
DN01,DES05071,,,
DN01,DES05072,,,
DN01,DES05073,,,
DN01,DES05074,,,
DN01,DES05075,,,
DN01,DES05076,,,
DN01,DES05077,,,
DN01,DES05078,,,
DN01,DES05079,,,
DN01,DES05080,,,
DN01,DES05081,,,
DN01,DES05082,,,
DN01,DES05083,,,
DN01,DES05084,,,
DN01,DES05085,,,
DN01,DES05086,,,
DN01,DES05087,,,
DN01,DES05088,,,
DN01,DES05089,,,
DN01,DES05090,,,
DN01,DES05091,,,
DN01,DES05092,,,
DN01,DES05093,,,
DN01,DES05094,,,
DN01,DES05095,,,
DN01,DES05096,,,
DN01,DES05097,,,
DN01,DES05098,,,
DN01,DES05099,,,
DN01,DES05100,,,
DN01,DES05101,,,
DN01,DES05102,,,
DN01,DES05103,,,
DN01,DES05104,,,
DN01,DES05105,,,
DN01,DES05106,,,
DN01,DES05107,,,
DN01,DES05108,,,
DN01,DES05109,,,
DN01,DES05110,,,
DN01,DES05111,,,
DN01,DES05112,,,
DN01,DES05113,,,
DN01,DES05114,,,
DN01,DES05115,,,
DN01,DES05116,,,
DN01,DES05117,,,
DN01,DES05118,,,
DN01,DES05119,,,
DN01,DES05120,,,
DN01,DES05121,,,
DN01,DES05122,,,
DN01,DES05123,,,
DN01,DES05124,,,
DN01,DES05125,,,
DN01,DES05126,,,
DN01,DES05127,,,
DN01,DES05128,,,
DN01,DES05129,,,
DN01,DES05130,,,
DN01,DES05131,,,
DN01,DES05132,,,
DN01,DES05133,,,
DN01,DES05134,,,
DN01,DES05135,,,
DN01,DES05136,,,
DN01,DES05137,,,
DN01,DES05138,,,
DN01,DES05139,,,
DN01,DES05140,,,
DN01,DES05141,,,
DN01,DES05142,,,
DN01,DES05143,,,
DN01,DES05144,,,
DN01,DES05145,,,
DN01,DES05146,,,
DN01,DES05147,,,
DN01,DES05148,,,
DN01,DES05149,,,
DN01,DES05150,,,
DN01,DES05151,,,
DN01,DES05152,,,
DN01,DES05153,,,
DN01,DES05154,,,
DN01,DES05155,,,
DN01,DES05156,,,
DN01,DES05157,,,
DN01,DES05158,,,
DN01,DES05159,,,
DN01,DES05160,,,
DN01,DES05161,,,
DN01,DES05162,,,
DN01,DES05163,,,
DN01,DES05164,,,
DN01,DES05165,,,
DN01,DES05166,,,
DN01,DES05167,,,
DN01,DES05168,,,
DN01,DES05169,,,
DN01,DES05170,,,
DN01,DES05171,,,
DN01,DES05172,,,
DN01,DES05173,,,
DN01,DES05174,,,
DN01,DES05175,,,
DN01,DES05176,,,
DN01,DES05177,,,
DN01,DES05178,,,
DN01,DES05179,,,
DN01,DES05180,,,
DN01,DES05181,,,
DN01,DES05182,,,
DN01,DES05183,,,
DN01,DES05184,,,
DN01,DES05185,,,
DN01,DES05186,,,
DN01,DES05187,,,
DN01,DES05188,,,
DN01,DES05189,,,
DN01,DES05190,,,
DN01,DES05191,,,
DN01,DES05192,,,
DN01,DES05193,,,
DN01,DES05194,,,
DN01,DES05195,,,
DN01,DES05196,,,
DN01,DES05197,,,
DN01,DES05198,,,
DN01,DES05199,,,
DN01,DES05200,,,
DN01,DES05201,,,
DN01,DES05202,,,
DN01,DES05203,,,
DN01,DES05204,,,
DN01,DES05205,,,
DN01,DES05206,,,
DN01,DES05207,,,
DN01,DES05208,,,
DN01,DES05209,,,
DN01,DES05210,,,
DN01,DES05211,,,
DN01,DES05212,,,
DN01,DES05213,,,
DN01,DES05214,,,
DN01,DES05215,,,
DN01,DES05216,,,
DN01,DES05217,,,
DN01,DES05218,,,
DN01,DES05219,,,
DN01,DES05220,,,
DN01,DES05221,,,
DN07,DES05222,,,
DN07,DES05223,,,
DN07,DES05224,,,
DN07,DES05225,,,
DN07,DES05226,,,
DN07,DES05227,,,
DN07,DES05228,,,
DN07,DES05229,,,
DN07,DES05230,,,
DN07,DES05231,,,
DN07,DES05232,,,
DN07,DES05233,,,
DN07,DES05234,,,
DN07,DES05235,,,
DN07,DES05236,,,
DN07,DES05237,,,
DN07,DES05238,,,
DN07,DES05239,,,
DN07,DES05240,,,
DN07,DES05241,,,
DN07,DES05242,,,
DN07,DES05243,,,
DN07,DES05244,,,
DN07,DES05245,,,
DN07,DES05246,,,
DN07,DES05247,,,
DN07,DES05248,,,
DN07,DES05249,,,
DN07,DES05250,,,
DN07,DES05251,,,
DN07,DES05252,,,
DN07,DES05253,,,
DN07,DES05254,,,
DN07,DES05255,,,
DN07,DES05256,,,
DN07,DES05257,,,
DN07,DES05258,,,
DN07,DES05259,,,
DN07,DES05260,,,
DN07,DES05261,,,
DN07,DES05262,,,
DN07,DES05263,,,
DN07,DES05264,,,
DN07,DES05265,,,
DN03,DES05266,,,
DN03,DES05267,,,
DN03,DES05268,,,
DN03,DES05269,,,
DN03,DES05270,,,
DN03,DES05271,,,
DN03,DES05272,,,
DN03,DES05273,,,
DN03,DES05274,,,
DN03,DES05275,,,
DN03,DES05276,,,
DN03,DES05277,,,
DN03,DES05278,,,
DN03,DES05279,,,
DN03,DES05280,,,
DN03,DES05281,,,
DN03,DES05282,,,
DN03,DES05283,,,
DN03,DES05284,,,
DN03,DES05285,,,
DN03,DES05286,,,
DN03,DES05287,,,
DN03,DES05288,,,
DN03,DES05289,,,
DN03,DES05290,,,
DN03,DES05291,,,
DN03,DES05292,,,
DN03,DES05293,,,
DN03,DES05294,,,
DN03,DES05295,,,
DN03,DES05296,,,
DN03,DES05297,,,
DN03,DES05298,,,
DN03,DES05299,,,
DN03,DES05300,,,
DN03,DES05301,,,
DN03,DES05302,,,
DN03,DES05303,,,
DN03,DES05304,,,
DN03,DES05305,,,
DN03,DES05306,,,
DN03,DES05307,,,
DN03,DES05308,,,
DN03,DES05309,,,
DN03,DES05310,,,
DN03,DES05311,,,
DN03,DES05312,,,
DN03,DES05313,,,
DN03,DES05314,,,
DN03,DES05315,,,
DN03,DES05316,,,
DN03,DES05317,,,
DN03,DES05318,,,
DN03,DES05319,,,
DN03,DES05320,,,
DN03,DES05321,,,
DN03,DES05322,,,
DN03,DES05323,,,
DN03,DES05324,,,
DN03,DES05325,,,
DN03,DES05326,,,
DN03,DES05327,,,
DN03,DES05328,,,
DN03,DES05329,,,
DN03,DES05330,,,
DN03,DES05331,,,
DN03,DES05332,,,
DN03,DES05333,,,
DN03,DES05334,,,
DN03,DES05335,,,
DN03,DES05336,,,
DN03,DES05337,,,
DN03,DES05338,,,
DN03,DES05339,,,
DN03,DES05340,,,
DN03,DES05341,,,
DN03,DES05342,,,
DN03,DES05343,,,
DN03,DES05344,,,
DN03,DES05345,,,
DN03,DES05346,,,
DN03,DES05347,,,
DN03,DES05348,,,
DN03,DES05349,,,
DN03,DES05350,,,
DN03,DES05351,,,
DN03,DES05352,,,
DN03,DES05353,,,
DN03,DES05354,,,
DN03,DES05355,,,
DN03,DES05356,,,
DN03,DES05357,,,
DN03,DES05358,,,
DN03,DES05359,,,
DN03,DES05360,,,
DN03,DES05361,,,
DN03,DES05362,,,
DN03,DES05363,,,
DN03,DES05364,,,
DN03,DES05365,,,
DN03,DES05366,,,
DN03,DES05367,,,
DN03,DES05368,,,
DN03,DES05369,,,
DN03,DES05370,,,
DN03,DES05371,,,
DN03,DES05372,,,
DN03,DES05373,,,
DN03,DES05374,,,
DN03,DES05375,,,
DN03,DES05376,,,
DN03,DES05377,,,
DN03,DES05378,,,
DN03,DES05379,,,
DN03,DES05380,,,
DN03,DES05381,,,
DN03,DES05382,,,
DN03,DES05383,,,
DN03,DES05384,,,
DN03,DES05385,,,
DN03,DES05386,,,
DN03,DES05387,,,
DN03,DES05388,,,
DN03,DES05389,,,
DN03,DES05390,,,
DN03,DES05391,,,
DN03,DES05392,,,
DN03,DES05393,,,
DN03,DES05394,,,
DN03,DES05395,,,
DN03,DES05396,,,
DN03,DES05397,,,
DN03,DES05398,,,
DN03,DES05399,,,
DN03,DES05400,,,
DN03,DES05401,,,
DN03,DES05402,,,
DN03,DES05403,,,
DN03,DES05404,,,
DN03,DES05405,,,
DN03,DES05406,,,
DN03,DES05407,,,
DN03,DES05408,,,
DN03,DES05409,,,
DN03,DES05410,,,
DN03,DES05411,,,
DN03,DES05412,,,
DN03,DES05413,,,
DN03,DES05414,,,
DN03,DES05415,,,
DN03,DES05416,,,
DN03,DES05417,,,
DN03,DES05418,,,
DN03,DES05419,,,
DN03,DES05420,,,
DN03,DES05421,,,
DN03,DES05422,,,
DN03,DES05423,,,
DN03,DES05424,,,
DN03,DES05425,,,
DN03,DES05426,,,
DN03,DES05427,,,
DN03,DES05428,,,
DN03,DES05429,,,
DN03,DES05430,,,
DN03,DES05431,,,
DN03,DES05432,,,
DN03,DES05433,,,
DN03,DES05434,,,
DN03,DES05435,,,
DN03,DES05436,,,
DN03,DES05437,,,
DN03,DES05438,,,
DN03,DES05439,,,
DN03,DES05440,,,
DN03,DES05441,,,
DN03,DES05442,,,
DN03,DES05443,,,
DN03,DES05444,,,
DN03,DES05445,,,
DN03,DES05446,,,
DN03,DES05447,,,
DN03,DES05448,,,
DN03,DES05449,,,
DN03,DES05450,,,
DN03,DES05451,,,
DN03,DES05452,,,
DN03,DES05453,,,
DN03,DES05454,,,
DN03,DES05455,,,
DN03,DES05456,,,
DN03,DES05457,,,
DN03,DES05458,,,
DN03,DES05459,,,
DN03,DES05460,,,
DN03,DES05461,,,
DN03,DES05462,,,
DN03,DES05463,,,
DN03,DES05464,,,
DN03,DES05465,,,
DN03,DES05466,,,
DN03,DES05467,,,
DN03,DES05468,,,
DN03,DES05469,,,
DN03,DES05470,,,
DN03,DES05471,,,
DN03,DES05472,,,
DN03,DES05473,,,
DN03,DES05474,,,
DN03,DES05475,,,
DN03,DES05476,,,
DN03,DES05477,,,
DN03,DES05478,,,
DN03,DES05479,,,
DN03,DES05480,,,
DN03,DES05481,,,
DN03,DES05482,,,
DN03,DES05483,,,
DN03,DES05484,,,
DN03,DES05485,,,
DN03,DES05486,,,
DN03,DES05487,,,
DN03,DES05488,,,
DN03,DES05489,,,
DN03,DES05490,,,
DN03,DES05491,,,
DN03,DES05492,,,
DN03,DES05493,,,
DN03,DES05494,,,
DN03,DES05495,,,
DN03,DES05496,,,
DN03,DES05497,,,
DN03,DES05498,,,
DN03,DES05499,,,
DN03,DES05500,,,
DN06,DES05501,,,
DN06,DES05502,,,
DN06,DES05503,,,
DN06,DES05504,,,
DN06,DES05505,,,
DN06,DES05506,,,
DN06,DES05507,,,
DN06,DES05508,,,
DN06,DES05509,,,
DN06,DES05510,,,
DN06,DES05511,,,
DN06,DES05512,,,
DN06,DES05513,,,
DN06,DES05514,,,
DN06,DES05515,,,
DN06,DES05516,,,
DN06,DES05517,,,
DN06,DES05518,,,
DN06,DES05519,,,
DN06,DES05520,,,
DN06,DES05521,,,
DN06,DES05522,,,
DN06,DES05523,,,
DN06,DES05524,,,
DN06,DES05525,,,
DN06,DES05526,,,
DN06,DES05527,,,
DN06,DES05528,,,
DN06,DES05529,,,
DN06,DES05530,,,
DN06,DES05531,,,
DN06,DES05532,,,
DN06,DES05533,,,
DN06,DES05534,,,
DN06,DES05535,,,
DN06,DES05536,,,
DN06,DES05537,,,
DN06,DES05538,,,
DN06,DES05539,,,
DN06,DES05540,,,
DN06,DES05541,,,
DN06,DES05542,,,
DN06,DES05543,,,
DN06,DES05544,,,
DN10,DES05545,,,
DN10,DES05546,,,
DN11,DES05547,,,
DN10,DES05548,,,
DN11,DES05549,,,
DN10,DES05550,,,
DN11,DES05551,,,
DN10,DES05552,,,
DN10,DES05553,,,
DN10,DES05554,,,
DN11,DES05555,,,
DN10,DES05556,,,
DN11,DES05557,,,
DN11,DES05558,,,
DN11,DES05559,,,
DN10,DES05560,,,
DN11,DES05561,,,
DN11,DES05562,,,
DN11,DES05563,,,
DN11,DES05564,,,
DN10,DES05565,,,
DN11,DES05566,,,
DN10,DES05567,,,
DN10,DES05568,,,
DN10,DES05569,,,
DN11,DES05570,,,
DN10,DES05571,,,
DN10,DES05572,,,
DN10,DES05573,,,
DN11,DES05574,,,
DN10,DES05575,,,
DN11,DES05576,,,
DN11,DES05577,,,
DN10,DES05578,,,
DN11,DES05579,,,
DN11,DES05580,,,
DN10,DES05581,,,
DN10,DES05582,,,
DN11,DES05583,,,
DN11,DES05584,,,
DN10,DES05585,,,
DN11,DES05586,,,
DN10,DES05587,,,
DN08,DES05588,,,
DN08,DES05589,,,
DN08,DES05590,,,
DN08,DES05591,,,
DN08,DES05592,,,
DN08,DES05593,,,
DN08,DES05594,,,
DN08,DES05595,,,
DN08,DES05596,,,
DN08,DES05597,,,
DN08,DES05598,,,
DN08,DES05599,,,
DN08,DES05600,,,
DN08,DES05601,,,
DN08,DES05602,,,
DN08,DES05603,,,
DN08,DES05604,,,
DN08,DES05605,,,
DN08,DES05606,,,
DN08,DES05607,,,
DN08,DES05608,,,
DN08,DES05609,,,
DN08,DES05610,,,
DN08,DES05611,,,
DN08,DES05612,,,
DN08,DES05613,,,
DN08,DES05614,,,
DN08,DES05615,,,
DN08,DES05616,,,
DN08,DES05617,,,
DN08,DES05618,,,
DN08,DES05619,,,
DN08,DES05620,,,
DN08,DES05621,,,
DN08,DES05622,,,
DN08,DES05623,,,
DN08,DES05624,,,
DN08,DES05625,,,
DN08,DES05626,,,
DN08,DES05627,,,
DN08,DES05628,,,
DN08,DES05629,,,
DN08,DES05630,,,
DN08,DES05631,,,
DN08,DES05632,,,
DN08,DES05633,,,
DN08,DES05634,,,
DN08,DES05635,,,
DN08,DES05636,,,
DN08,DES05637,,,
DN08,DES05638,,,
DN08,DES05639,,,
DN08,DES05640,,,
DN08,DES05641,,,
DN08,DES05642,,,
DN08,DES05643,,,
DN08,DES05644,,,
DN08,DES05645,,,
DN08,DES05646,,,
DN08,DES05647,,,
DN08,DES05648,,,
DN08,DES05649,,,
DN08,DES05650,,,
DN08,DES05651,,,
DN08,DES05652,,,
DN08,DES05653,,,
DN08,DES05654,,,
DN08,DES05655,,,
DN08,DES05656,,,
DN08,DES05657,,,
DN08,DES05658,,,
DN08,DES05659,,,
DN08,DES05660,,,
DN08,DES05661,,,
DN08,DES05662,,,
DN08,DES05663,,,
DN08,DES05664,,,
DN08,DES05665,,,
DN08,DES05666,,,
DN08,DES05667,,,
DN08,DES05668,,,
DN08,DES05669,,,
DN08,DES05670,,,
DN08,DES05671,,,
DN08,DES05672,,,
DN08,DES05673,,,
DN08,DES05674,,,
DN08,DES05675,,,
DN08,DES05676,,,
DN08,DES05677,,,
DN08,DES05678,,,
DN08,DES05679,,,
DN08,DES05680,,,
DN08,DES05681,,,
DN08,DES05682,,,
DN08,DES05683,,,
DN08,DES05684,,,
DN08,DES05685,,,
DN08,DES05686,,,
DN08,DES05687,,,
DN08,DES05688,,,
DN08,DES05689,,,
DN08,DES05690,,,
DN08,DES05691,,,
DN08,DES05692,,,
DN08,DES05693,,,
DN08,DES05694,,,
DN08,DES05695,,,
DN08,DES05696,,,
DN08,DES05697,,,
DN08,DES05698,,,
DN08,DES05699,,,
DN08,DES05700,,,
DN08,DES05701,,,
DN08,DES05702,,,
DN08,DES05703,,,
DN08,DES05704,,,
DN08,DES05705,,,
DN08,DES05706,,,
DN08,DES05707,,,
DN08,DES05708,,,
DN08,DES05709,,,
DN08,DES05710,,,
DN08,DES05711,,,
DN08,DES05712,,,
DN08,DES05713,,,
