Customer Code,Customer Name,April,April Achv.,April prev year,April prev year Achv.,May,May Achv.,May prev year,May prev year Achv.,June,June Achv.,June prev year.,June prev year Achv.,July,July Achv.,July prev year,July prev year Achv.,August,August Achv.,August prev year,August prev year Achv.,September,September Achv.,September prev year,September prev year Achv.,October,October Achv.,October prev year,October prev year Achv.,November,November Achv.,November prev year,November prev year Achv.,December,December Achv.,December prev year,December prev year Achv.,January,January Achv.,January  prev year,January prev year Achv.,February,February Achv.,February  prev year,February  prev year Achv.,March,March Achv.,March prev year,March prev year Achv.
SDRE05825,QUAIYUM HARDWARE (RSRQ008),0,137,0,0,0,56,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE07678,KHALID HARDWARE (RSRK0206),0,93,0,0,0,60,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE02228,KANCHAN ENTERPRISES(RSDM110),0,10,0,0,0,25,0,0,0,25.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE08110,KALIDAS BARMAN (RSDK1476),0,15,0,0,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE06845,MIM ENTERPRISE(RSDM655),0,137.5,0,0,0,140,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE07783,BHAKTA HARDWARE (RSDB1315),0,72.5,0,0,0,25,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE07750,MAKALI HARDWARE (RSDM1275),0,25,0,0,0,55,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE06908,KAR HARDWARE STORE(RSDK720),0,20,0,0,0,22,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE02230,KANKANI BROTHERS(RSDK639),0,10,0,0,0,10.75,0,0,0,12.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE06649,MANDAL HARDWARE STORES(RSDM593),0,46,0,0,0,92,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE08035,MEHEBUB HARDWARE (RSDM1461),0,15,0,0,0,30,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE07710,SHREE DURGA BUILDERS (RSDS1236),0,198,0,0,0,120,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSRE03832,SUNENDU GHOSH (RSDS1080),0,50,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE08736,S.A.S. HARDWARE (RSRS0408),0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE08688,SONALI TRADERS (RSRS0401),0,25,0,0,0,25,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE08741,UMEYMA TRADERS (RSRU0414),0,135,0,0,0,100,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEN232,NATH BROTHERS & HARDWARE,0,0,30,20,0,0,30,20,0,0,20,0,0,0,20,20,0,0,20,20,0,0,20,20,0,0,20,20,0,0,24,60,0,0,40,17,0,0,22,20,0,0,22,20,0,0,22,20
NEG186,G.D.HARDWARE,0,0,150,136,0,0,150,189,0,0,100,88.5,0,0,120,101,0,0,120,62.5,0,0,150,72,0,0,120,137,0,0,150,112,0,0,120,100.5,0,0,150,62.5,0,0,120,99.5,0,0,150,102.5
NEK224,KALPANA TRADING,0,0,275,237,0,0,225,249.5,0,0,275,253.75,0,0,302.5,287,0,0,330,255,0,0,324.5,217.25,0,0,302.5,216,0,0,288.75,230.75,0,0,265,314.35,0,0,302.5,285,0,0,280,320.5,0,0,375,541.5
SDRE07757,SUBRATA ENTERPRISE - NANDINA (RSDS1297),0,26,0,0,0,22.5,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHB079,BHARAT ENTERPRISES - SAHPUR,0,0,0,0,0,0,30,25,0,0,25,25,0,0,45,63.5,0,0,120,5,0,0,60,35,0,0,40,70,0,0,80,10,0,0,60,60,0,0,65,15,0,0,60,20,0,0,50,52.5
WBG099,GOURAB SAHA,0,0,500,210,0,0,562,310,0,0,360,420,0,0,360,346,0,0,420,180,0,0,300,110,0,0,190,85,0,0,360,72,0,0,200,60,0,0,60,84,0,0,550,244,0,0,240,270
NEG184,GUPTA HARDWARE,0,0,190,225,0,0,215,195,0,0,105,180,0,0,195,259,0,0,200,200,0,0,155,50,0,0,190,217,0,0,165,142.5,0,0,165,244.5,0,0,270,180,0,0,230,353,0,0,240,237
NER332,RIYA HARDWARE,0,0,104.5,72,0,0,105,94,0,0,80,71.5,0,0,98,66,0,0,105,52,0,0,80,26,0,0,65,51.5,0,0,95,39,0,0,100,39,0,0,82,26,0,0,120,45.5,0,0,119,59
NES746,SRI PRAKASH SINHA,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NER331,RATAN SARKAR,0,0,30,30,0,0,30,10,0,0,15,15,0,0,20,25,0,0,30,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,20,0,0,20,0,0,0,20,20,0,0,20,20
NEP295,PUJA ENTERPRISE,0,0,70,20,0,0,300,20,0,0,44,32.5,0,0,22.4,20,0,0,20,10,0,0,40,10,0,0,20,51,0,0,40,0,0,0,60,35,0,0,40,7,0,0,70,25,0,0,40,35
NEF034,FRIENDS HARDWARE SHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,200,199,0,0,150,125,0,0,150,180,0,0,200,125,0,0,150,155,0,0,150,225,0,0,250,254.5,0,0,300,325
SDRE02226,BIMAL CHANDRA ADHIKARY (RSDB1244),0,24,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE02521,SAHA HARDWARE STORES (RSDS339),0,50.5,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEM446,M.M. HARDWARE,0,0,25,0,0,0,100,0,0,0,150,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE05836,IZHAR H/W (RSRM0107),0,130,0,0,0,135,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBN112,NEW HARDWARE,0,0,25,13,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHM157,MEHTA ENTERPRISES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBB161,BHAI BHAI HARDWARE - KALIACHAK,0,0,30,45,0,0,30,20,0,0,30,10,0,0,20,21,0,0,30,20,0,0,20,20,0,0,20,0,0,0,20,0,0,0,50,15,0,0,20,0,0,0,100,0,0,0,100,0
NEA466,AZIZ HARDWARE,0,0,150,230,0,0,200,200,0,0,150,150,0,0,150,175,0,0,150,100,0,0,150,100,0,0,225,125,0,0,150,75,0,0,100,125,0,0,150,125,0,0,150,175,0,0,200,150
NEB377,BRAHMAPUTRA ENTERPRISE,0,0,125,103.5,0,0,155,162.5,0,0,125,130,0,0,120,167.5,0,0,130,124.5,0,0,150,88.5,0,0,150,157.5,0,0,150,90.5,0,0,150,153.5,0,0,170,90.5,0,0,160,152,0,0,200,104.5
NEN231,NEW MADAN GOPAL HARDWARE,0,0,50,0,0,0,50,25,0,0,50,20,0,0,75,25,0,0,75,0,0,0,25,22.5,0,0,50,35,0,0,100,12.5,0,0,50,25,0,0,80,25,0,0,80,25,0,0,70,0
NER329,ROY HARDWARE,0,0,25,12.5,0,0,25,12.5,0,0,25,25,0,0,25,24.5,0,0,25,25,0,0,38,24.5,0,0,25,24.5,0,0,25,20,0,0,38,0,0,0,25,25,0,0,36,37.5,0,0,36,37.5
SDRE06839,KADER HARDWARE (RSDK1047),0,106,0,0,0,81,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE03956,NIRANJAN KANWAR(RSDN513),0,167.5,0,0,0,130,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEJ190,J.B.L HARDWARE,0,0,60,38,0,0,60,0,0,0,25,12.5,0,0,25,12.5,0,0,37,0,0,0,38,12.5,0,0,25,32,0,0,37.5,58.5,0,0,50,62.5,0,0,75,76,0,0,75,88.5,0,0,100,88.5
NEM449,MAA BELA HARDWARE STORE,0,0,40,20,0,0,500,40,0,0,44,40,0,0,28,20,0,0,20,20,0,0,80,20,0,0,50,20,0,0,60,20,0,0,60,20,0,0,20,20,0,0,50,27,0,0,40,20
NEA465,ASSAM STORES,0,0,120,51.5,0,0,120,100,0,0,120,49.9,0,0,80,50,0,0,100,127,0,0,100,80,0,0,0,25,0,0,100,52,0,0,160,68.25,0,0,160,130,0,0,200,100,0,0,200,150
NER330,R BROTHER & SONS,0,0,176,248.4,0,0,200,378.5,0,0,250,205.75,0,0,175,240.4,0,0,100,155.75,0,0,250,107,0,0,200,14,0,0,180,0,0,0,431,0,0,0,40,0,0,0,420,0,0,0,70,20
NEF035,MONDAL HARDWARE STORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,80,50,0,0,100,25,0,0,75,25,0,0,90,25,0,0,90,50,0,0,50,25,0,0,55,0,0,0,50,85
NEM439,MIDLAND BUSINESS ENTERPRISE,0,0,50,10,0,0,50,66.25,0,0,50,49.5,0,0,100,81.75,0,0,90,33,0,0,100,39.8,0,0,100,53.25,0,0,50,18,0,0,20,53,0,0,100,44.75,0,0,50,44,0,0,100,2.25
SDRE02171,GOURI HARDWARE (RSDG357),0,85,0,0,0,42.5,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NES747,SWASTIK IRON & STEEL CENTER,0,0,30,5,0,0,30,35,0,0,30,30,0,0,20,20,0,0,20,25,0,0,30,5,0,0,30,0,0,0,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE07513,MAHAKAL STORES - SALKUMARHAT (RSDM1078),0,45.5,0,0,0,37,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBB163,BALAJEE CONSTRUCTION,0,0,0,69,0,0,70,60,0,0,75,76,0,0,60,156.75,0,0,100,202.5,0,0,150,130.25,0,0,140,112.5,0,0,150,151,0,0,125,151,0,0,100,100,0,0,100,121.5,0,0,100,177
SKC002,CHAHAT AGARWAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.5,0,0,155,102,0,0,90,74.5,0,0,125,32,0,0,150,41,0,0,60,13.5,0,0,75,0,0,0,30,0,0,0,225,0
SDRE07882,JAWAID HARDWARE (RSRJ0258),0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE07695,HOSSAIN ENTERPRISE (RSDH1220),0,95,0,0,0,35,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE06425,MANJUSREE HARDWARE(RSDM532),0,25,0,0,0,15,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE07482,DEY AGENCIES (RSDD1058),0,108,0,0,0,90,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE02299,MAA ENTERPRISE (MATALHAT) (RSDM207),0,59,0,0,0,20,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBZ005,ZIAUR RAHAMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,0,25,20,0,0,20,15,0,0,15,0,0,0,25,0,0,0,20,0,0,0,0,0,0,0,150,0,0,0,150,0
SDRE07466,M/S SARKAR FURNITURE (RSDM1041),0,60,0,0,0,70,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE06735,SANJAY SEN(RSDS738),0,11,0,0,0,24,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE02256,M.T ENTERPRISE (RSDM353),0,29,0,0,0,27,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE06066,SHAMSHAD TRADERS(RSRS067),0,80,0,0,0,66,0,0,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE07245,NOUMAN HARDWARE (RSRN0135),0,93,0,0,0,50,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE07265,ABDUL RAHAMAN (MATHABHANGA) (RSDA840),0,36,0,0,0,93,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSRE11560,MAA MANGAL CHANDI HARDWARE(RSDM763),0,30,0,0,0,48,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE02273,MAA BHANDANI HARDWARE(RSDM030),0,24,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE07591,ANJALI TRADERS (RSDA1144),0,70,0,0,0,83.75,0,0,0,100.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE03849,ASHA HARDWARE STORES(RSDA107),0,10,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSRE04113,BARMAN ENTERPRISE (RSDB287),0,35,0,0,0,35,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE07691,JAISWAL BUILDARS (RSDJ1216),0,125,0,0,0,141,0,0,0,66.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE02027,ARUN ENTERPRISES(RSDA136),0,154,0,0,0,176.75,0,0,0,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE07793,ABDUL AZIZ MIYA (RSDA1338),0,235,0,0,0,150,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE07051,BHARAT HARDWARE (BOXIRHAT)(RSDB755),0,10,0,0,0,20,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE07853,NANDINI HARDWARE - KRISHNAPUR (RSDN1392),0,50,0,0,0,45,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE06943,LAL TRADERS (RSRL0146),0,130,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE07780,KGN HARDWARE STORE (RSDK1312),0,221,0,0,0,280,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE07732,RAUNAK ENTERPRISES (RSDR1256),0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE06650,NUR HARDWARE (DINHATA)(RSDN580),0,13.15,0,0,0,25,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE06056,DADA BHAI HARDWARE (PAHARBARI) (RSDD328),0,136,0,0,0,144,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE01997,AKASH DATTA (RSDA310),0,35,0,0,0,65,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE07475,OM HARDWARE (BOXIRHAT) (RSDO1051),0,50,0,0,0,250,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE03862,PRADIP AGARWALA(RSDP529),0,18,0,0,0,19,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE06782,QADRI BUILDERS (RSDQ1277),0,57,0,0,0,60,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEK227,KM & SONS ENTERPRISES,0,0,100,158,0,0,110,213,0,0,250,92,0,0,315,80,0,0,285,143,0,0,200,32,0,0,131.5,90,0,0,165,98,0,0,160,174,0,0,210,167,0,0,324,134,0,0,211.5,187
NSRE04287,MAA GOURI BUILDERS STORES (RSDM915),0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE06958,GANPATI ENTERPRISE(RSDG715),0,101.5,0,0,0,59,0,0,0,200.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE07556,SUSHILA HARDWARE (RSDS1123),0,60,0,0,0,60,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE07446,DIL HARDWARE (RSDD1021),0,12,0,0,0,24,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEA463,AKSHAYA STEEL AND HARDWARE STORES,0,0,0,35,0,0,0,61,0,0,60,30.5,0,0,50,23,0,0,50,16,0,0,50,35,0,0,50,41.5,0,0,70,21.5,0,0,70,65,0,0,70,105.5,0,0,120,106,0,0,120,130
NEB371,BRAHMAPUTRA HARDWARE,0,0,50,61.5,0,0,30,25,0,0,80,62.5,0,0,30,70,0,0,40,60,0,0,60,40,0,0,0,25,0,0,60,70,0,0,80,60.25,0,0,60,65,0,0,60,65,0,0,100,120
NES744,SUBHASH MALAKAR,0,0,120,23,0,0,60,20,0,0,44,52,0,0,44.8,20,0,0,42.5,40,0,0,40,30,0,0,40,40,0,0,50,40,0,0,120,60,0,0,80,40,0,0,60,60,0,0,100,60
SDRE05150,RAAZ TRADING (RSRR024),0,106,0,0,0,60,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBF014,FARHANA HARDWARE,0,0,70,110,0,0,70,63.5,0,0,70,43.5,0,0,50,55,0,0,40,5,0,0,40,40,0,0,30,41,0,0,25,10,0,0,40,0,0,0,40,0,0,0,40,0,0,0,0,0
NEG182,GERUA ENTERPRISE,0,0,105,100,0,0,100,100,0,0,80,76.2,0,0,60,80,0,0,100,100,0,0,120,60,0,0,100,60,0,0,132,60,0,0,100,40,0,0,110,40,0,0,110,60,0,0,110,60
NEM448,MAA MANASHA ENTERPRISE,0,0,50,25,0,0,25,25,0,0,25,25,0,0,25,49,0,0,25,27,0,0,25,25,0,0,25,25,0,0,25,35,0,0,25,30,0,0,25,25,0,0,25,50,0,0,25,25
NEM444,MAZUMDER BROTHERS,0,0,60,86.65,0,0,50,59.5,0,0,40,52.5,0,0,90,98.5,0,0,60,141,0,0,60,59,0,0,60,100.5,0,0,96,131.25,0,0,96,80.5,0,0,132,84.5,0,0,88,121.25,0,0,88,52
NEU051,UMESH ENTERPRISE,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NES720,LINDA LALRAMCHUANI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
NEB372,BHARAT INFRASTRUCTURE,0,0,60,40,0,0,60,40,0,0,60,30,0,0,40,40,0,0,60,20,0,0,60,20,0,0,60,20,0,0,40,85,0,0,60,15,0,0,20,20,0,0,20,20,0,0,100,0
SDRE07834,SUBHAM SANITARY (RSDS1357),0,142.2,0,0,0,11.5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSRE10958,JAY MAA KALI HARDWARE (RSDJ1007),0,48,0,0,0,78,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE02511,SADHNANA HARDWARE(RSDS153),0,24,0,0,0,60,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE05598,SHRI RAJ HARDWARE(RSDS147),0,13,0,0,0,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE04250,AJIT KUMAR BAKSHI(RSDA739),0,25.5,0,0,0,22,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBB160,BAJRANGBALI HARDWARE,0,0,90,92,0,0,78,132,0,0,76,90,0,0,72,102,0,0,68,108,0,0,86,96,0,0,98,84,0,0,84,132,0,0,100,168,0,0,136,170,0,0,140,181,0,0,130,183
NEA461,AMAN HARDWARE STORE,0,0,60,80,0,0,80,20,0,0,50,60,0,0,60,60,0,0,60,60,0,0,60,20,0,0,60,40,0,0,72,60,0,0,60,40,0,0,66,60,0,0,66,100,0,0,55,60
NEG180,GAURI GANESH ENTERPRISE,0,0,25,0,0,0,50,0,0,0,0,25,0,0,50,0,0,0,50,0,0,0,125,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,25,25
NEM445,MAA MANI IRON STORES,0,0,50,90,0,0,75,25,0,0,30,30,0,0,50,57,0,0,75,50,0,0,60,25,0,0,65,75,0,0,70,0,0,0,80,20,0,0,0,0,0,0,80,0,0,0,90,0
NES742,SANGO ENTERPIRSES,0,0,280,334,0,0,240,280,0,0,160,240,0,0,160,505,0,0,320,400,0,0,320,515,0,0,400,510,0,0,340,505,0,0,400,400,0,0,400,400.5,0,0,320,335.5,0,0,400,430
SDRE07698,HAMID HARDWARE (RSDH1223),0,60,0,0,0,104,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE05418,LAXMI HARDWARE SHOP (RSDL410),0,117,0,0,0,68.5,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
