Destination Code,Destination Name
DES01978,"LAILAPUR - CHANNIGHAT"
DES01979,"LAILAPUR - ISLAMABAD"
DES01980,"LAILAPUR - LAILAPUR"
DES01981,"LAILAPUR - MANIPURI MARKET"
DES01982,"LAILAPUR - ROYNAGAR"
DES01983,"LAILAPUR - SAPTAGRAM"
DES01984,"LAILAPUR - ZARAILTOLA (L)"
DES01228,"LAIMAKURI (NLP)"
DES02188,"LAITKOR"
DES02189,"LAITKOR (EX-FACTORY)"
DES02190,"LAITKOR PEAK"
DES02191,"LAITKOR PEAK (EX-FACTORY)"
DES02192,"LAITLYRA"
DES02193,"LAITLYRA (EX-FACTORY)"
DES02194,"LAITRYNGEW"
DES02195,"LAITRYNGEW (EX-FACTORY)"
DES08782,"LAKE TOWN"
DES03858,"LAKE TOWN (EX- COSPR)"
DES05452,"LAKE TOWN BASAK"
DES05389,"LAKGHATA"
DES03159,"LAKH"
DES08783,"LAKHANPUR"
DES04845,"LAKHANPUR (EX-PURULIA)"
DES08784,"LAKHIGANJ"
DES10452,"LAKHIMARI"
DES01229,"LAKHIMPUR - CHINATOLA"
DES01230,"LAKHIMPUR - NORTH LAKHIMPUR"
DES01231,"LAKHIMPUR - SEAJULI TINIALI"
DES08785,"LAKHINAGAR"
DES08786,"LAKHIPUR"
DES01985,"LAKHIPUR (P)"
DES00495,"LAKHIPUR - BESORKONA"
DES00496,"LAKHIPUR - KALJANI"
DES00497,"LAKHIPUR - PHOTAMAT"
DES00498,"LAKHIPUR 1"
DES00499,"LAKHIPUR MALPARA - DWARKA"
DES00500,"LAKHIPUR MALPARA - MALAPARA"
DES00501,"LAKHIPUR MALPARA - MARKULA"
DES00502,"LAKHIPUR MALPARA - RONGSAI"
DES00503,"LAKHIPUR MALPARA - SIGNBOARD"
DES01986,"LAKHIPUR ROAD"
DES08787,"LAKHIPUR(LA)"
DES05656,"LAKHIPUR(WB)"
DES08788,"Lakhipur(WB) (Ex Malda)"
DES00504,"LAKHIPUR-1 - CHUNARI"
DES00505,"LAKHIPUR-1 - LAKHIPUR"
DES08789,"Lakhisagar"
DES04743,"LAKHISAGAR EX BANKURA"
DES02684,"LAKHISARAI"
DES08790,"LAKHISARAI (Frm DRGP) ABHAYPUR"
DES08791,"LAKHISARAI (Frm DRGP) ALIGANJ"
DES08792,"LAKHISARAI (Frm DRGP) ASARGANJ"
DES08793,"LAKHISARAI (Frm DRGP) BARHAT"
DES08794,"LAKHISARAI (Frm DRGP) BATIYA"
DES08795,"LAKHISARAI (Frm DRGP) CHANDANPURA"
DES08796,"LAKHISARAI (Frm DRGP) DHARAHARA"
DES08797,"LAKHISARAI (Frm DRGP) FARDA"
DES08798,"LAKHISARAI (Frm DRGP) HALSI"
DES08799,"LAKHISARAI (Frm DRGP) HATHIDAH"
DES08800,"LAKHISARAI (Frm DRGP) HAVELI KHARAGPUR"
DES08801,"LAKHISARAI (Frm DRGP) JAMALPUR"
DES08802,"LAKHISARAI (Frm DRGP) KAJRA"
DES08803,"LAKHISARAI (Frm DRGP) KALYANPUR"
DES08804,"LAKHISARAI (Frm DRGP) KHARAGPUR"
DES08805,"LAKHISARAI (Frm DRGP) KHUTHA"
DES08806,"LAKHISARAI (Frm DRGP) MAHADEV SIMARIYA"
DES08807,"LAKHISARAI (Frm DRGP) MANANPUR"
DES08808,"LAKHISARAI (Frm DRGP) MIDNICHOWKI"
DES08809,"LAKHISARAI (Frm DRGP) MOKAMA"
DES08810,"LAKHISARAI (Frm DRGP) NAWAGARHI"
DES08811,"LAKHISARAI (Frm DRGP) PAHARPUR"
DES08812,"LAKHISARAI (Frm DRGP) PIRI BARIYARPUR"
DES08813,"LAKHISARAI (Frm DRGP) RAMGARH"
DES08814,"LAKHISARAI (Frm DRGP) RATANPURA"
DES08815,"LAKHISARAI (Frm DRGP) SADAR MUNGER"
DES08816,"LAKHISARAI (Frm DRGP) SANGRAMPUR"
DES08817,"LAKHISARAI (Frm DRGP) SIKANDARA"
DES08818,"LAKHISARAI (Frm DRGP) SURYAGARHA"
DES08819,"LAKHISARAI (Frm DRGP) TAHADIYA"
DES08820,"LAKHISARAI (Frm DRGP) TARAPUR"
DES08821,"LAKHISARAI (Frm DRGP) TETARHAT"
DES08822,"LAKHISARAI (Frm DRGP) TETIYABABER"
DES08823,"LAKHISARAI (Frm Kishanganj) ABHAYPUR"
DES08824,"LAKHISARAI (Frm Kishanganj) ALIGANJ"
DES08825,"LAKHISARAI (Frm Kishanganj) ASARGANJ"
DES08826,"LAKHISARAI (Frm Kishanganj) BARHAT"
DES08827,"LAKHISARAI (Frm Kishanganj) BARHIYA"
DES08828,"LAKHISARAI (Frm Kishanganj) BATIYA"
DES08829,"LAKHISARAI (Frm Kishanganj) CHAKAI"
DES08830,"LAKHISARAI (Frm Kishanganj) CHANDANPURA"
DES08831,"LAKHISARAI (Frm Kishanganj) DHARAHARA"
DES08832,"LAKHISARAI (Frm Kishanganj) FARDA"
DES08833,"LAKHISARAI (Frm Kishanganj) GIDHAUR"
DES08834,"LAKHISARAI (Frm Kishanganj) HALSI"
DES08835,"LAKHISARAI (Frm Kishanganj) HATHIDAH"
DES08836,"LAKHISARAI (Frm Kishanganj) HAVELI KHARAGPUR"
DES08837,"LAKHISARAI (Frm Kishanganj) JAMALPUR"
DES08838,"LAKHISARAI (Frm Kishanganj) JAMUI"
DES08839,"LAKHISARAI (Frm Kishanganj) JHAJHA"
DES08840,"LAKHISARAI (Frm Kishanganj) KAJRA"
DES08841,"LAKHISARAI (Frm Kishanganj) KALYANPUR"
DES08842,"LAKHISARAI (Frm Kishanganj) KHARAGPUR"
DES08843,"LAKHISARAI (Frm Kishanganj) KHUTHA"
DES08844,"LAKHISARAI (Frm Kishanganj) LAKHISARAI DUMP"
DES08845,"LAKHISARAI (Frm Kishanganj) LAKHISARAI LOCAL"
DES08846,"LAKHISARAI (Frm Kishanganj) LAXMIPUR"
DES08847,"LAKHISARAI (Frm Kishanganj) MAHADEV SIMARIYA"
DES08848,"LAKHISARAI (Frm Kishanganj) MANANPUR"
DES08849,"LAKHISARAI (Frm Kishanganj) MANKATTHA"
DES08850,"LAKHISARAI (Frm Kishanganj) MIDNICHOWKI"
DES08851,"LAKHISARAI (Frm Kishanganj) MOKAMA"
DES08852,"LAKHISARAI (Frm Kishanganj) NAWAGARHI"
DES08853,"LAKHISARAI (Frm Kishanganj) RAMGARH"
DES08854,"LAKHISARAI (Frm Kishanganj) RATANPURA"
DES08855,"LAKHISARAI (Frm Kishanganj) SADAR MUNGER"
DES08856,"LAKHISARAI (Frm Kishanganj) SANGRAMPUR"
DES08857,"LAKHISARAI (Frm Kishanganj) SATGAMA"
DES08858,"LAKHISARAI (Frm Kishanganj) SIKANDARA"
DES08859,"LAKHISARAI (Frm Kishanganj) SONO"
DES08860,"LAKHISARAI (Frm Kishanganj) SURYAGARHA"
DES08861,"LAKHISARAI (Frm Kishanganj) TARAPUR"
DES08862,"LAKHISARAI (Frm Kishanganj) TETARHAT"
DES02960,"LAKHISARAI DUMP"
DES02959,"LAKHISARAI LOCAL"
DES03505,"LAKHNAUR (EX DARBHANGA)"
DES08863,"LAKRA"
DES04846,"LAKRA (EX-PURULIA)"
DES08864,"Lakshmanpur"
DES04744,"LAKSHMANPUR EX BANKURA"
DES05109,"LAKSMIBAZAR"
DES05132,"LAKSMIR HAT"
DES08865,"Lakurdi"
DES10289,"LAKURDI"
DES04122,"LAKURDI EX BURDWAN"
DES05046,"LAL BAZAR"
DES05565,"LAL KHANDIA"
DES01987,"LALA BAZAR - ABDULLAPUR"
DES01988,"LALA BAZAR - AINAKHAL"
DES01989,"LALA BAZAR - AMALA"
DES01990,"LALA BAZAR - CHARARPAR"
DES01991,"LALA BAZAR - GALACHERRA"
DES01992,"LALA BAZAR - KALACHERA"
DES01993,"LALA BAZAR - KALINAGAR"
DES01994,"LALA BAZAR - KOIA  BAGAN"
DES01995,"LALA BAZAR - KRISHNAPUR"
DES01996,"LALA BAZAR - LAKHINAGAR"
DES01997,"LALA BAZAR - LALA BAZAR"
DES01998,"LALA BAZAR - LALACHEERA"
DES01999,"LALA BAZAR - LALAMUK"
DES02000,"LALA BAZAR - NUTAN BAZAR (L)"
DES02001,"LALA BAZAR - SAHABADBAZAR"
DES02002,"LALA BAZAR - SARBANANDAPUR"
DES02003,"LALA BAZAR - TANTU"
DES02004,"LALABAZAR"
DES02005,"LALACHERRA"
DES08866,"LALAMUK"
DES05566,"LALBAG"
DES08868,"LALBAGH(EX RAGHUNATHGANJ)"
DES08867,"LALBAGH(EX- BERHAMPORE)"
DES05087,"LALBAZAR"
DES04745,"LALBAZAR(JAYRMBTI,BQA)EX BNK"
DES08869,"LALBAZAR, (jayrambati,bqa)"
DES08870,"LALGANG"
DES04345,"LALGANG (EX RNJ)"
DES08871,"Lalganj"
DES03261,"LALGANJ(EX SARAI)"
DES05567,"LALGOLA"
DES08872,"LALGOLA (Ex BEHRM)"
DES08874,"LALGOLA(EX RAGHUNATHGANJ)"
DES08873,"LALGOLA(EX- BERHAMPORE)"
DES08876,"LALKANDIAR(EX RAGHUNATHGANJ)"
DES08875,"LALKANDIAR(EX- BERHAMPORE)"
DES08877,"LALMATI"
DES08878,"LALPANI (JIRIGHAT)"
DES02006,"LALPANI (KATHLICHERA)"
DES02007,"LALPANI (KATHLICHERRA)"
DES02008,"LALPANI (PAILAPOOL)"
DES02499,"LALPANIA (EX DHANBAD)"
DES05149,"LALPUL"
DES01071,"LALPUL (DRNG)"
DES08879,"LALPUR"
DES04847,"LALPUR (EX-PURULIA)"
DES08880,"LALUK"
DES01072,"LAMABARI TEA ESTATE (DRNG)"
DES02009,"LAMAJUAR"
DES00854,"LAMDING"
DES04917,"LANGAL GRAM"
DES03970,"LANGALHATA (EX-SAITHIA)"
DES08881,"LANGLA"
DES00855,"LANGTING (NCH)"
DES06035,"LANKA"
DES05415,"LANKAPARA T.E"
DES06119,"LANTING"
DES02010,"LASKAR BAZAR (KALIGANG)"
DES05235,"LASKAR HAT"
DES06037,"LASKAR PATHAR"
DES08882,"LASKARBAZAR"
DES08883,"LASMIKANTAPUR"
DES04043,"LASMIKANTAPUR (EX-KALIGHAT)"
DES08884,"LATASIL HILL SIDE"
DES05388,"LATHAGURI"
DES08885,"LATU"
DES08886,"LAUDOHA"
DES04344,"LAUDOHA (EX RNJ)"
DES03509,"LAUFA (EX DARBHANGA)"
DES08887,"LAUHATI"
DES03859,"LAUHATI (EX- COSPR)"
DES11194,"LAUKAHA"
DES03510,"LAUKAHA (EX DARBHANGA)"
DES11193,"LAUKAHI"
DES03506,"LAUKAHI (EX DARBHANGA)"
DES08888,"LAUND"
DES03323,"LAUND (EX WARS)"
DES02886,"LAVA (EX-KATIHAR)"
DES02196,"LAWBAH"
DES02197,"LAWBAH (EX-FACTORY)"
DES06334,"LAWKHOWA"
DES02011,"LAXMI BAZAR"
DES08890,"LAXMI NARAYAN PORE (NATIAL)(EX RAGHUNATHGANJ)"
DES08889,"LAXMI NARAYAN PORE (NATIAL)(EX- BERHAMPORE)"
DES02966,"LAXMIPUR(EX LAKHISARAI)"
DES08891,"LEDO"
DES01536,"LEDO - BARGOLAI"
DES01537,"LEDO - BORDUMSA"
DES01538,"LEDO - JAGUN"
DES01539,"LEDO - LEDO"
DES01540,"LEDO - LEKHAPANI"
DES01541,"LEDO - TIRAP"
DES08892,"Lego"
DES04746,"LEGO EX BANKURA"
DES10486,"LEGSHIP"
DES01232,"LEKHABALI (ASSAM)"
DES01542,"LEKHAPANI (LEDO)"
DES08893,"LEKHI VILLAGE (AP)"
DES08894,"LELA (LA)"
DES06024,"LENGING"
DES00506,"LENGLA"
DES00507,"LENGTI SENGA"
DES08895,"Lengti Senga (BY RAIL)"
DES01543,"LEPETKETA"
DES10404,"LICHUBAGAN"
DES05327,"LICHUPOKHRI"
DES05328,"LICHUPOKHRI(SLG)"
DES05483,"LICHUPUKRI"
DES01304,"LIKABALI 1 DUMP"
DES01305,"LIKABALI DUMP"
DES01233,"LILABARI"
DES08896,"LILUAH"
DES04210,"LILUAH (EX-DANKUNI)"
DES10468,"LINGTAM CHECK POST"
DES02489,"LITTIPRA (EX DEOGHAR)"
DES08898,"LOBON CHOWA(EX RAGHUNATHGANJ)"
DES08897,"LOBON CHOWA(EX- BERHAMPORE)"
DES08900,"LOCHONPORE(EX RAGHUNATHGANJ)"
DES08899,"LOCHONPORE(EX- BERHAMPORE)"
DES08901,"LODHASULI"
DES04567,"LODHASULI (EX MDNP)"
DES03507,"LOHA KAPSIYA (EX DARBHANGA)"
DES10376,"LOHAGACHHA"
DES02939,"LOHAGARA"
DES02916,"LOHAGARA (EX-KISHANGANJ)"
DES08903,"LOHAPORE(EX RAGHUNATHGANJ)"
DES08902,"LOHAPORE(EX- BERHAMPORE)"
DES08904,"LOHAPUR"
DES03971,"LOHAPUR (EX-SAITHIA)"
DES02555,"LOHARDAGGA ( EX RANCHI)"
DES01073,"LOHARIJAN"
DES03508,"LOHATMEEL (EX DARBHANGA)"
DES10538,"LOKHRA DUMP3"
DES10725,"LOKHRA DUMP3"
DES10726,"LOKHRA DUMP3"
DES10727,"LOKHRA DUMP3"
DES10728,"LOKHRA DUMP3"
DES10729,"LOKHRA DUMP3"
DES10730,"LOKHRA DUMP3"
DES10731,"LOKHRA DUMP3"
DES10732,"LOKHRA DUMP3"
DES10733,"LOKHRA DUMP3"
DES10735,"LOKHRA DUMP3"
DES10736,"LOKHRA DUMP3"
DES10737,"LOKHRA DUMP3"
DES10738,"LOKHRA DUMP3"
DES10739,"LOKHRA DUMP3"
DES10740,"LOKHRA DUMP3"
DES10742,"LOKHRA DUMP3"
DES10743,"LOKHRA DUMP3"
DES10744,"LOKHRA DUMP3"
DES10745,"LOKHRA DUMP3"
DES10746,"LOKHRA DUMP3"
DES10747,"LOKHRA DUMP3"
DES10748,"LOKHRA DUMP3"
DES10749,"LOKHRA DUMP3"
DES10750,"LOKHRA DUMP3"
DES10751,"LOKHRA DUMP3"
DES10752,"LOKHRA DUMP3"
DES10755,"LOKHRA DUMP3"
DES11125,"LOKHRA DUMP3"
DES08905,"Loknath"
DES04443,"LOKNATH ( EX MOGRA)"
DES08907,"LOKNATHPUR(EX RAGHUNATHGANJ)"
DES08906,"LOKNATHPUR(EX- BERHAMPORE)"
DES08908,"LOKPUR"
DES03972,"LOKPUR (EX-SAITHIA)"
DES05657,"LOLABAG"
DES08909,"LOLABAG (Ex Malda)"
DES08910,"LOLABAG- EX MALDA"
DES08911,"LONGAI"
DES02464,"LONGTHO (NLD)"
DES01664,"LONGTLAI"
DES01665,"LONGTLAI (EX-THENZAWL)"
DES08912,"LONGTLAI (Frm Aiz)"
DES05140,"LOOHA PARI"
DES10411,"LOOKSAN"
DES08913,"LORING THEPI"
DES08914,"LOTAKANDI"
DES00508,"LOTIBARI"
DES00197,"LOTIBARI - LOTIBARI"
DES05257,"LOUHA NAGAR"
DES08915,"LOWARPUIA"
DES02012,"LOWARPUIA - BAZARICHERRA"
DES02013,"LOWARPUIA - CHURAIBARI"
DES02014,"LOWARPUIA - CONTECHCHEERA"
DES02015,"LOWARPUIA - KATALTALI"
DES02016,"LOWARPUIA - KATHALTOLI"
DES02017,"LOWARPUIA - KOTAMONI"
DES02018,"LOWARPUIA - KUKIRTAL"
DES02019,"LOWARPUIA - LOWARPUIA"
DES02020,"LOWARPUIA - NAGRA"
DES02021,"LOWARPUIA - RANGAMATI"
DES07176,"LUMBAJAON"
DES00856,"LUMBAJAON - DIPHU"
DES00857,"LUMBAJAON - MANJA"
DES06044,"LUMDING"
DES00858,"LUMDING - LUMDING"
DES02422,"LUMKHUDUNG"
DES02198,"LUMKHUDUNG (EX-FACTORY)"
DES01666,"LUNGLEI"
DES01667,"LUNGLEI (EX-THENZAWL)"
DES08916,"LUNGLEI (Frm Aiz)"
DES01668,"LUNGSEN"
DES01669,"LUNGSEN (EX-THENZAWL)"
DES08917,"LUNGSEN (Frm Aiz)"
DES06005,"LUTUMARI"
DES02199,"LWANG"
DES02200,"LWANG (EX-FACTORY)"
DES02201,"LYNGIONG"
DES02202,"LYNGIONG (EX-FACTORY)"
DES02203,"LYNGKIEN"
DES02204,"LYNGKIEN (EX-FACTORY)"
DES08918,"M.G. ROAD"
DES04044,"M.G. ROAD (EX-KALIGHAT)"
DES04986,"MAAL BAZAR"
DES08919,"MACHATORA"
DES04747,"MACHATORA EX BANKURA"
DES03416,"MACHHAITA DASAUT (EX DARBHANGA)"
DES02022,"MACHIMPUR (BJPR)"
DES02023,"MACHIMPUR (SILCHAR)"
DES08920,"MACHKHOWA"
DES01236,"MACHKHOWA (NLK)"
DES08921,"MACHKHOWA (NLP)"
DES01234,"MACHKHOWA - KARENGACHAPORI"
DES01235,"MACHKHOWA - MACHKHOWA"
DES08922,"MADANPUR"
DES04480,"MADANPUR ( EX MOGRA)"
DES08923,"Madanpur (MOGRA)"
DES04288,"MADANPUR(EX KNJ)"
DES05292,"MADARIHAT"
DES05103,"MADARIHAT VIA CHILAPATA"
DES04974,"MADARIHAT VIA SONAPUR"
DES05291,"MADARIHAT(SLG)"
DES03787,"MADARPUR EX SIWAN"
DES08924,"Madertari (Jaleswar)"
DES08925,"MADERTARI (LA)"
DES05658,"MADHAB NAGAR"
DES08926,"MADHAB NAGAR (Ex Malda)"
DES08927,"MADHAKALI"
DES04520,"MADHAKALI (EX MDNP)"
DES10354,"MADHAVPUR BAZAR"
DES03511,"MADHEPUR (EX DARBHANGA)"
DES03173,"MADHEPURA"
DES11281,"MADHEPURA (TR) DUMP"
DES03209,"MADHEPURA/TOWN(EX SAHARSA)"
DES03417,"MADHOPATTI (EX DARBHANGA)"
DES08928,"MADHOPUR"
DES03324,"MADHOPUR (EX WARS)"
DES03796,"MADHOPUR EX SIWAN"
DES03576,"MADHORA EX CHAPRA"
DES05494,"MADHUBAN ARMY CAMP"
DES02523,"MADHUBAN MOD/ PIRTAND (EX DHANBAD)"
DES05493,"MADHUBAN PARK"
DES03512,"MADHUBANI (EX DARBHANGA)"
DES08929,"MADHUKUNDA"
DES04346,"MADHUKUNDA (EX RNJ)"
DES04848,"MADHUKUNDA (EX-PURULIA)"
DES04963,"MADHUPUR"
DES11039,"MADHUPUR (AGT)"
DES11187,"MADHUPUR (AGT)"
DES08930,"MADHUPUR (AGT) (Frm Jrnya)"
DES02477,"MADHUPUR (EX DEOGHAR)"
DES08931,"MADHUPUR (EX RAGHUNATHGANJ)"
DES08932,"MADHUPUR (LALGOLA)(EX- BERHAMPORE)"
DES00509,"MADHUPUR - KAITHALKUCHI"
DES05204,"MADHUPUR MORE"
DES08933,"MADHUPUR(EX- BERHAMPORE)"
DES01544,"MADHUTING (DIB)"
DES03513,"MADHWAPUR (EX DARBHANGA)"
DES08934,"MADHYAMGRAM"
DES08935,"Madhyamgram (BDWN)"
DES10290,"MADHYAMGRAM (BDWN)"
DES03860,"MADHYAMGRAM (EX- COSPR)"
DES04123,"MADHYAMGRAM EX BURDWAN"
DES05568,"MADNA"
DES08936,"MADPUR"
DES04568,"MADPUR (EX MDNP)"
DES11287,"MADRASA CHOWK"
DES03705,"MADUDABAD (EX SAMASTIPUR)"
DES05030,"MAGFALA"
DES03784,"MAGHARI EX SIWAN"
DES04444,"MAGRA ( EX MOGRA)"
DES01317,"MAHADAVPUR (AP)"
DES11198,"MAHADEV MATH"
DES03514,"MAHADEV MATH (EX DARBHANGA)"
DES05659,"MAHADIPUR"
DES08937,"Mahadipur (Ex Malda)"
DES08939,"MAHALANDI COLONY(EX RAGHUNATHGANJ)"
DES08938,"MAHALANDI COLONY(EX- BERHAMPORE)"
DES10523,"MAHALIAPARA"
DES00510,"MAHAMAYA - BOGRIBARI"
DES00511,"MAHAMAYA - KHORAGHAT"
DES00512,"MAHAMAYA - LAKHIGANJ"
DES00513,"MAHAMAYA - MAKRIJHORA"
DES00514,"MAHAMAYA - NAYAHAT"
DES00515,"MAHAMAYA - RANGAMATI MASJID"
DES00516,"MAHAMAYA - RANIGANJ"
DES00517,"MAHAMAYA - SAPATGRAM"
DES05660,"MAHANANDA PALLI"
DES08940,"MAHANANDA PALLI (Ex Malda)"
DES05661,"MAHANANDATOLA"
DES08941,"Mahanandatola (Ex Malda)"
DES05662,"MAHARAJNAGAR"
DES08942,"Maharajnagar (Ex Malda)"
DES08943,"MAHATO MARA"
DES04849,"MAHATO MARA (EX-PURULIA)"
DES03706,"MAHE SINGHIA (EX SAMASTIPUR)"
DES08944,"MAHENDRAGANJ"
DES00661,"MAHENDRAGANJ - MAHENDRAGANJ"
DES02524,"MAHESH MUNDA/GANDE (EX DHANBAD)"
DES05193,"MAHESHER PAAT"
DES03641,"MAHESHKHUT EX KHAGARIA"
DES02490,"MAHESHPUR (EX DEOGHAR)"
DES03418,"MAHINAAM POHADDI (EX DARBHANGA)"
DES03515,"MAHINATHPUR (EX DARBHANGA)"
DES05236,"MAHIPAL"
DES05237,"MAHIPAL"
DES08945,"MAHIPAL (EX GANGARAMPUR)"
DES08946,"MAHISADAL"
DES04521,"MAHISADAL (EX MDNP)"
DES08947,"MAHISBATHAN"
DES03210,"MAHISHI EX SAHARSHA"
DES10342,"MAHISHILA"
DES08948,"Mahnar"
DES03264,"MAHNAR(EX SARAI)"
DES03516,"MAHRAIL (EX DARBHANGA)"
DES03777,"MAHRAJGANJ EX SIWAN"
DES03779,"MAHRAJGANJ EX SIWAN"
DES03419,"MAHTHAUR CHOWK (EX DARBHANGA)"
DES08949,"Mahua"
DES11240,"MAHUATALA"
DES02510,"MAHUDA (EX DHANBAD)"
DES06112,"MAHUR"
DES00859,"MAHUR (NCH)"
DES03238,"MAHUWA(EX SARAI)"
DES06120,"MAIBONG"
DES00860,"MAIBONG (NCH)"
DES02825,"MAIGRA (G T ROAD) (EX GAYA)"
DES00861,"MAILOO (NGN)"
DES08950,"MAILOO BAZAR (NGN)"
DES05293,"MAINAGURI"
DES02205,"MAIRANG"
DES02206,"MAIRANG (EX-FACTORY)"
DES03754,"MAIRWA EX SIWAN"
DES03756,"MAIRWA EX SIWAN"
DES02024,"MAIZED CAMP (BSF)"
DES00518,"MAJDIA"
DES08951,"MAJDIA (LA)"
DES03421,"MAJHAURA NAWADA (EX DARBHANGA)"
DES05168,"MAJHER DABRI T.E."
DES08952,"MAJHERGRAM"
DES04289,"MAJHERGRAM(EX KNJ)"
DES02935,"MAJHGAWAN"
DES02917,"MAJHGAWAN (EX-KISHANGANJ)"
DES05265,"MAJHIHAR"
DES05146,"MAJHIR BARI (JAMALDAH)"
DES10244,"MAJHITAR DUMP (SIKKIM)"
DES08953,"MAJHPARA (DOMKOL)(EX- BERHAMPORE)"
DES08954,"MAJHPARA (EX RAGHUNATHGANJ)"
DES08955,"Majigram"
DES04124,"MAJIGRAM EX BURDWAN"
DES08956,"MAJIKUCHI (TEZ)"
DES10484,"MAJITAR"
DES03010,"MAJORGUNG (EX-MZFR)"
DES01237,"MAJULI  - BALICHAPORI"
DES01238,"MAJULI  - BONGAON"
DES01239,"MAJULI  - GORMUR"
DES01240,"MAJULI  - KAMALABARI"
DES01241,"MAJULI (KHAJUWA) - BORDUBIBUM"
DES01242,"MAJULI (KHAJUWA) - KHAJUWA"
DES01243,"MAJULI (SONARI CHAPURI) - JENGRAIMUKH"
DES01244,"MAJULI (SONARI CHAPURI) - PHULANI"
DES01245,"MAJULI (SONARI CHAPURI) - RANGACHAHI"
DES01246,"MAJULI (SONARI CHAPURI) - SONARU CHAPURI"
DES08957,"MAKAI BHANGHA"
DES05663,"MAKAIYA"
DES08959,"MAKAIYA (Ex Malda)"
DES08958,"MAKAIYA - EX MALDA"
DES05664,"MAKDUMPUR"
DES08960,"MAKDUMPUR (Ex Malda)"
DES03597,"MAKER EX CHAPRA"
DES10512,"MAKHA"
DES02826,"MAKHDUMPUR (EX GAYA)"
DES00519,"MAKHIBAHA"
DES08961,"Makhibaha (BY RAIL)"
DES08962,"MAKRAMPUR"
DES04569,"MAKRAMPUR (EX MDNP)"
DES08963,"MAKREE / DAKURBHITA"
DES08964,"MAKRIJHORA"
DES08965,"MAKUM"
DES08966,"MAKURGRAM"
DES04748,"MAKURGRAM EX BANKURA"
DES05665,"MALAHAR"
DES08967,"MALAHAR (Ex Malda)"
DES08968,"MALAHAR -EX MALDA"
DES04198,"MALAMBA EX BURDWAN"
DES08969,"MALANCHA"
DES03861,"MALANCHA (EX- COSPR)"
DES03250,"MALAND(EX SARAI)"
DES08970,"MALAPARA"
DES05666,"MALATIPUR"
DES08971,"MALATIPUR (Ex Malda)"
DES05295,"MALBAZAR"
DES05294,"MALBAZAR(SLG)"
DES05667,"MALDA"
DES08972,"MALDA DUMP"
DES08973,"Maldanga"
DES04125,"MALDANGA EX BURDWAN"
DES08974,"MALEGARH (LA)"
DES02535,"MALHO (EX DHANBAD)"
DES03707,"MALI NAGAR (EX SAMASTIPUR)"
DES08975,"MALIABARI"
DES08976,"MALIAN"
DES04749,"MALIAN  EX BANKURA"
DES08977,"Maliara"
DES04750,"MALIARA EX BANKURA"
DES11120,"MALIGAON"
DES10702,"MALIGAON"
DES08978,"MALIGRAM"
DES04570,"MALIGRAM (EX MDNP)"
DES08979,"MALIPARA"
DES05131,"MALIRHAT (CHANDAMARI)"
DES08980,"Maliya"
DES04446,"MALIYA ( EX MOGRA)"
DES10403,"MALLAGURI"
DES03973,"MALLERPUR (EX-SAITHIA)"
DES08981,"MALLICKPUR"
DES04045,"MALLICKPUR (EX-KALIGHAT)"
DES08982,"MALOA"
DES08983,"MALUGRAM"
DES01670,"MAMIT"
DES08984,"MAMIT (Frm Aiz)"
DES10632,"MAMIT (MIZ)"
DES10633,"MAMIT (MIZ)"
DES10634,"MAMIT (MIZ)"
DES10635,"MAMIT (MIZ)"
DES10636,"MAMIT (MIZ)"
DES11097,"MAMIT (MIZ)"
DES08985,"MAMRA"
DES04347,"MAMRA (EX RNJ)"
DES08986,"Mamudpur"
DES05034,"MANABARI"
DES02207,"MANAI"
DES02208,"MANAI (EX-FACTORY)"
DES02682,"MANANPUR"
DES02951,"MANANPUR(EX LAKHISARAI)"
DES08987,"MANBAZAR"
DES04850,"MANBAZAR (EX-PURULIA)"
DES00520,"MANCACHAR"
DES11054,"MANDAI (AGT)"
DES11094,"MANDAI (AGT)"
DES10567,"MANDAI (AGT)"
DES10579,"MANDAI (AGT)"
DES10605,"MANDAI (AGT)"
DES08988,"MANDAI (AGT) (Frm Jrnya)"
DES08989,"MANDAKANTA"
DES05391,"MANDALGHAT"
DES02556,"MANDAR ( EX RANCHI)"
DES06045,"MANDERDISHA"
DES00862,"MANDERDISHA - MANDERDISHA"
DES08990,"Mandia"
DES00521,"MANDIA - MANDIA"
DES08991,"MANDIR BAZAR"
DES04046,"MANDIR BAZAR (EX-KALIGHAT)"
DES03049,"MANDROJA (EX NAUGACHIA)"
DES02736,"MANDROJA(EX BHAGALPUR)"
DES03153,"MANER"
DES03561,"MANER EX DANAPUR"
DES03131,"MANER(EX-FATUA)"
DES05668,"MANGALBARI"
DES08992,"Mangalbari (Ex Malda)"
DES08993,"MANGALBARIA (TEZ)"
DES08994,"MANGALDOI"
DES01074,"MANGALDOI - AULA CHOWK"
DES01075,"MANGALDOI - BORDOLGURI"
DES01076,"MANGALDOI - DEOMORNOI"
DES01077,"MANGALDOI - DEVENDRADARRANG"
DES01078,"MANGALDOI - DHULA"
DES01079,"MANGALDOI - HAZARIKAPARA"
DES01080,"MANGALDOI - INDUSTRIAL BLOCK"
DES01081,"MANGALDOI - JANARAMCHOWK"
DES01082,"MANGALDOI - KALIRAM CHOWK"
DES01083,"MANGALDOI - MANGALDOI"
DES08995,"MANGALPUR"
DES04348,"MANGALPUR (EX RNJ)"
